Demand ID; Started at; Source Node; Destination node; Bitrate; Duration; Is success; Links in path; Path length; Required core; Required index
24077; 1666; 26; 15; 347; 11; True; [40, 53, 76, 79, 80]; (2681,); 0; 57
24082; 1666; 27; 10; 83; 11; True; [35, 39, 76, 80]; (2541,); 2; 14
24122; 1668; 0; 12; 387; 9; True; [0, 6, 20, 22, 33]; (2379,); 1; 0
24230; 1676; 19; 23; 923; 1; True; [1, 13, 26, 40, 54, 61]; (3251,); 0; 69
24232; 1676; 8; 18; 633; 1; True; [17, 18, 22, 28]; (1792,); 2; 57
24203; 1674; 26; 5; 707; 3; True; [18, 22, 25, 28, 38, 76, 79, 80]; (3854,); 1; 111
24239; 1676; 23; 3; 834; 1; True; [12, 24, 38, 52, 70]; (2280,); 2; 72
24240; 1677; 13; 0; 733; 1; False; None; None; None; None
24192; 1674; 6; 10; 975; 3; True; [23, 30]; (727,); 2; 111
23845; 1648; 10; 17; 685; 29; True; [7, 8, 27, 34]; (2070,); 0; 54
24138; 1669; 10; 3; 799; 8; True; [27, 34]; (930,); 2; 72
24207; 1675; 13; 1; 681; 2; True; [9, 11, 27, 34, 47, 49]; (2663,); 0; 0
24209; 1675; 14; 1; 462; 3; True; [9, 11, 27, 34, 49]; (2263,); 2; 48
24248; 1677; 7; 12; 108; 1; True; [20, 22, 25, 28, 33]; (2128,); 1; 38
24147; 1670; 6; 4; 961; 8; True; [9, 23, 27]; (1004,); 2; 90
24250; 1677; 22; 26; 862; 1; True; [69, 72, 75]; (2506,); 0; 0
24083; 1666; 12; 1; 209; 12; True; [3, 19, 21, 31, 43]; (2379,); 1; 27
24224; 1676; 6; 26; 980; 2; True; [23, 26, 29, 42, 77, 81]; (3129,); 2; 132
24190; 1673; 24; 17; 310; 5; True; [7, 8, 12, 24, 38, 58, 73]; (3941,); 0; 24
24193; 1674; 6; 27; 658; 4; True; [23, 26, 29, 42, 77]; (2506,); 2; 0
24195; 1674; 21; 20; 127; 4; True; [2, 3, 19, 21, 31, 43, 65]; (4569,); 2; 20
24233; 1676; 18; 11; 580; 2; True; [16, 20, 32, 59]; (2152,); 1; 69
24212; 1675; 2; 27; 395; 3; True; [9, 13, 26, 42, 77]; (2454,); 2; 23
24235; 1676; 27; 24; 489; 2; True; [40, 54, 76, 80]; (2350,); 0; 0
24164; 1671; 10; 12; 84; 7; True; [33, 35]; (1242,); 1; 42
24210; 1675; 14; 0; 815; 3; False; None; None; None; None
24240; 1677; 13; 0; 733; 1; False; None; None; None; None
24062; 1665; 3; 25; 348; 14; True; [13, 26, 42]; (1473,); 0; 15
24166; 1671; 7; 13; 222; 8; True; [26, 40, 50, 53]; (1577,); 2; 133
24247; 1677; 11; 24; 708; 2; True; [41]; (775,); 2; 6
24234; 1676; 3; 0; 838; 3; False; None; None; None; None
24267; 1678; 1; 26; 757; 1; True; [4, 9, 13, 26, 42, 77, 81]; (3470,); 0; 78
24222; 1676; 6; 16; 87; 3; True; [7, 21, 58]; (2181,); 0; 12
24260; 1678; 11; 19; 280; 1; True; [2, 11, 24, 38]; (2163,); 0; 42
24237; 1676; 24; 7; 656; 3; True; [25, 28, 38, 73]; (2019,); 2; 12
24242; 1677; 8; 17; 551; 2; True; [7, 8, 27]; (1614,); 0; 106
24266; 1678; 13; 14; 717; 1; True; [47]; (400,); 1; 0
24268; 1678; 27; 8; 524; 1; True; [38, 76, 80]; (1643,); 2; 84
24272; 1678; 1; 20; 161; 1; True; [2, 3, 62]; (1666,); 2; 0
24130; 1669; 26; 10; 960; 10; True; [35, 39, 76, 79, 80]; (3164,); 2; 129
24204; 1674; 13; 17; 437; 5; True; [7, 8, 27, 34, 47, 49]; (3004,); 1; 38
24098; 1667; 14; 10; 269; 12; True; [35, 49]; (1056,); 2; 11
24044; 1663; 14; 7; 364; 17; True; [28, 34, 49]; (1261,); 0; 3
24173; 1671; 13; 21; 807; 9; True; [48, 68]; (1760,); 2; 63
24292; 1679; 3; 16; 429; 1; True; [7, 8, 12, 58]; (2233,); 0; 12
24211; 1675; 25; 18; 718; 5; True; [7, 8, 12, 24, 38, 76]; (2872,); 0; 85
24261; 1678; 1; 2; 989; 2; True; [4]; (393,); 2; 93
24000; 1660; 21; 2; 973; 20; True; [19, 21, 31, 43, 65]; (3365,); 1; 133
24201; 1674; 3; 0; 192; 6; False; None; None; None; None
24289; 1679; 10; 23; 224; 1; True; [37, 51, 54]; (1578,); 0; 0
24160; 1671; 5; 6; 739; 9; True; [19]; (218,); 1; 33
24148; 1670; 18; 4; 331; 10; True; [4, 9, 15, 59]; (2042,); 2; 12
24258; 1677; 15; 24; 160; 3; True; [41, 52]; (1195,); 2; 0
24223; 1676; 20; 1; 80; 4; True; [61, 64]; (1152,); 0; 0
24118; 1668; 16; 19; 199; 12; True; [2, 3, 55, 57]; (2785,); 2; 6
24282; 1679; 17; 23; 368; 1; True; [4, 9, 13, 26, 40, 54, 57]; (3420,); 2; 108
24228; 1676; 23; 18; 941; 4; True; [7, 8, 12, 24, 38, 52, 70]; (3420,); 2; 42
23978; 1658; 12; 22; 773; 22; True; [44, 48]; (1334,); 1; 0
24271; 1678; 3; 19; 676; 2; True; [2, 11]; (1230,); 2; 11
24167; 1671; 11; 20; 226; 9; True; [14, 24, 38]; (2000,); 2; 0
24257; 1677; 4; 8; 58; 3; True; [16, 19, 23]; (996,); 1; 4
24245; 1677; 4; 20; 178; 4; True; [2, 3, 15, 62]; (2260,); 0; 12
24225; 1676; 1; 8; 696; 5; True; [4, 10]; (867,); 2; 78
24296; 1680; 25; 4; 137; 1; True; [24, 38, 76]; (1473,); 2; 15
24217; 1675; 5; 6; 264; 6; True; [19]; (218,); 1; 0
24109; 1667; 1; 18; 198; 14; True; [5, 17]; (1390,); 1; 39
24073; 1665; 13; 24; 436; 16; True; [48, 69, 72]; (1844,); 2; 14
24291; 1679; 10; 19; 376; 2; True; [2, 9, 11, 27, 34]; (2419,); 2; 39
24294; 1680; 19; 26; 877; 1; True; [1, 13, 26, 42, 61, 77, 81]; (4048,); 0; 78
24295; 1680; 15; 18; 576; 1; True; [17, 18, 31, 35, 49, 53]; (3062,); 1; 12
24156; 1670; 27; 0; 184; 11; False; None; None; None; None
24264; 1678; 27; 19; 402; 3; True; [17, 18, 22, 25, 28, 38, 76, 80]; (4027,); 1; 62
24174; 1671; 13; 2; 232; 10; True; [8, 27, 34, 47, 49]; (2257,); 2; 0
24269; 1678; 23; 19; 994; 3; True; [17, 18, 31, 35, 49, 53, 70]; (3730,); 1; 163
24308; 1681; 23; 0; 168; 6; False; None; None; None; None
24273; 1678; 16; 1; 547; 3; True; [3, 55, 57]; (2095,); 1; 26
24216; 1675; 1; 5; 776; 7; True; [6, 22]; (818,); 2; 12
24252; 1677; 0; 3; 50; 5; True; [1]; (540,); 0; 0
24249; 1677; 13; 2; 348; 5; True; [8, 27, 34, 47, 49]; (2257,); 2; 17
24290; 1679; 6; 18; 88; 3; True; [17, 18, 22]; (1521,); 1; 0
24181; 1672; 11; 18; 53; 10; True; [17, 18, 22, 25, 28, 38]; (2765,); 2; 9
24187; 1673; 27; 21; 658; 9; True; [14, 24, 38, 76, 80]; (3262,); 1; 41
24227; 1676; 20; 5; 342; 6; True; [0, 5, 61, 64]; (2260,); 1; 38
24032; 1663; 24; 7; 771; 19; True; [25, 28, 38, 73]; (2019,); 2; 129
24298; 1680; 17; 27; 707; 2; True; [4, 9, 13, 26, 42, 57, 77]; (3594,); 2; 93
24302; 1680; 2; 11; 383; 2; True; [9, 13, 26]; (1192,); 2; 9
24236; 1676; 26; 27; 102; 6; True; [79]; (623,); 1; 0
24274; 1678; 0; 11; 107; 4; True; [1, 13, 26]; (1473,); 0; 3
24309; 1681; 14; 16; 659; 1; True; [7, 8, 27, 34, 49, 58]; (3438,); 0; 175
24179; 1672; 15; 7; 335; 10; True; [28, 34, 49, 53]; (1637,); 0; 101
24310; 1681; 19; 18; 169; 1; True; [0, 7, 61]; (1951,); 1; 0
24300; 1680; 3; 19; 828; 3; True; [2, 11]; (1230,); 2; 51
24321; 1682; 20; 15; 578; 1; True; [10, 12, 30, 37, 63]; (2790,); 1; 46
24322; 1682; 11; 19; 550; 1; True; [2, 11, 24, 38]; (2163,); 0; 39
24253; 1677; 1; 22; 804; 6; True; [4, 10, 30, 37, 48, 50]; (2808,); 2; 24
24141; 1669; 26; 21; 995; 14; True; [14, 24, 38, 76, 79, 80]; (3885,); 2; 174
24265; 1678; 25; 2; 544; 5; True; [8, 12, 24, 38, 76]; (2125,); 0; 124
24188; 1673; 26; 11; 218; 10; True; [39, 76, 79, 80]; (2642,); 2; 0
24262; 1678; 2; 12; 879; 5; True; [10, 20, 22, 28, 33]; (2010,); 0; 0
24283; 1679; 5; 20; 510; 4; True; [9, 14, 19, 23, 27]; (2289,); 2; 78
24238; 1676; 2; 27; 739; 7; True; [9, 13, 26, 42, 77]; (2454,); 0; 36
24277; 1678; 24; 7; 514; 5; True; [25, 28, 38, 73]; (2019,); 2; 99
24331; 1683; 13; 16; 349; 1; True; [7, 8, 27, 34, 47, 49, 58]; (3838,); 0; 84
24324; 1683; 15; 1; 334; 1; True; [11, 24, 38, 52]; (1893,); 2; 78
24327; 1683; 25; 23; 284; 1; True; [40, 54, 71, 76]; (2102,); 0; 46
24244; 1677; 7; 2; 146; 7; True; [8, 12, 24]; (1204,); 2; 9
24259; 1678; 18; 16; 887; 6; True; [16, 20, 32, 37, 51, 59]; (3062,); 1; 7
24280; 1678; 19; 11; 283; 6; True; [1, 10, 12, 30, 61]; (2419,); 0; 27
24333; 1683; 21; 17; 695; 1; True; [17, 18, 31, 43, 60, 65]; (4610,); 2; 9
24332; 1683; 10; 2; 919; 1; True; [8, 27, 34]; (1323,); 2; 48
24053; 1664; 4; 9; 62; 21; True; [16, 20]; (834,); 1; 37
24329; 1683; 4; 19; 173; 2; True; [2, 3, 15]; (1798,); 0; 9
24307; 1681; 8; 3; 772; 4; True; [27]; (474,); 2; 29
24046; 1663; 25; 7; 434; 22; True; [25, 28, 38, 76]; (1784,); 2; 42
24297; 1680; 27; 24; 79; 5; True; [40, 54, 76, 80]; (2350,); 0; 0
24342; 1684; 0; 25; 620; 1; True; [1, 13, 26, 42]; (2013,); 0; 0
24336; 1683; 8; 21; 348; 2; True; [20, 22, 28, 33, 45]; (3036,); 1; 37
24299; 1680; 17; 27; 726; 5; True; [4, 9, 13, 26, 42, 57, 77]; (3594,); 0; 132
24337; 1684; 6; 14; 362; 1; True; [23, 30, 37]; (1261,); 2; 0
24301; 1680; 4; 18; 774; 5; True; [17]; (796,); 1; 30
24326; 1683; 6; 1; 202; 2; True; [3, 21]; (1114,); 1; 0
24345; 1684; 3; 19; 172; 1; True; [2, 11]; (1230,); 2; 38
24311; 1681; 15; 18; 873; 4; True; [17, 18, 31, 35, 49, 53]; (3062,); 1; 38
24078; 1666; 17; 1; 417; 20; True; [3, 57]; (1261,); 1; 15
24358; 1685; 18; 6; 891; 1; True; [16, 59]; (1303,); 1; 3
24323; 1683; 14; 12; 556; 3; True; [51, 52]; (796,); 1; 34
24366; 1686; 7; 0; 127; 1; False; None; None; None; None
24334; 1683; 20; 8; 730; 3; True; [13, 63]; (1619,); 0; 101
24254; 1677; 26; 10; 925; 9; True; [35, 39, 76, 79, 80]; (3164,); 2; 57
24362; 1685; 16; 11; 315; 1; True; [4, 10, 30, 55, 57]; (2904,); 0; 9
24155; 1670; 5; 8; 167; 16; True; [19, 23]; (489,); 1; 11
24065; 1665; 27; 12; 888; 21; True; [76, 80]; (1262,); 1; 14
24347; 1684; 7; 19; 422; 2; True; [2, 11, 24]; (1782,); 2; 48
24340; 1684; 15; 12; 182; 2; True; [52]; (420,); 0; 24
24343; 1684; 8; 26; 582; 2; True; [26, 29, 42, 77, 81]; (2858,); 2; 78
24344; 1684; 12; 4; 957; 2; True; [9, 19, 23, 27, 31, 43]; (2269,); 2; 77
24356; 1685; 12; 17; 655; 1; True; [7, 19, 21, 31, 43]; (2612,); 0; 174
24350; 1685; 27; 24; 83; 1; True; [40, 54, 76, 80]; (2350,); 0; 0
24303; 1680; 7; 9; 998; 7; True; [20, 22, 25, 28]; (1408,); 2; 3
24366; 1686; 7; 0; 127; 1; False; None; None; None; None
24276; 1678; 18; 9; 754; 9; True; [16, 19, 23, 59]; (1792,); 1; 87
24361; 1685; 19; 22; 261; 2; True; [1, 13, 26, 40, 54, 61, 71]; (3725,); 0; 186
24328; 1683; 2; 3; 627; 4; True; [9]; (259,); 2; 8
24270; 1678; 20; 6; 576; 9; True; [10, 12, 22, 28, 63]; (2289,); 0; 42
24370; 1686; 20; 10; 504; 1; True; [10, 12, 20, 22, 28, 63]; (2616,); 0; 18
24390; 1687; 7; 0; 687; 3; False; None; None; None; None
24194; 1674; 21; 18; 216; 13; True; [7, 19, 21, 31, 43, 65]; (4112,); 0; 73
24251; 1677; 16; 2; 261; 10; True; [55, 57]; (1581,); 0; 0
24312; 1681; 0; 19; 425; 6; True; [2]; (690,); 2; 0
24308; 1681; 23; 0; 168; 6; False; None; None; None; None
24165; 1671; 25; 14; 192; 16; True; [40, 50, 53, 76]; (1736,); 0; 24
24275; 1678; 21; 10; 934; 9; True; [43, 65]; (2220,); 0; 0
24355; 1685; 17; 8; 553; 2; True; [4, 9, 13, 57]; (1951,); 0; 18
24169; 1671; 0; 17; 883; 16; True; [0, 7]; (1261,); 1; 11
24314; 1682; 2; 14; 434; 5; True; [10, 30, 37]; (1464,); 0; 60
24229; 1676; 4; 5; 114; 12; True; [16]; (507,); 1; 0
24380; 1687; 21; 27; 998; 1; True; [42, 52, 66, 69, 70, 77]; (4033,); 1; 67
24346; 1684; 24; 17; 838; 4; True; [7, 8, 12, 24, 38, 58, 73]; (3941,); 0; 60
24364; 1685; 3; 21; 880; 3; True; [13, 26, 40, 54, 68, 71]; (3704,); 1; 18
24319; 1682; 22; 12; 757; 6; True; [52, 69, 70]; (1562,); 0; 0
24382; 1687; 19; 23; 496; 1; True; [1, 13, 26, 40, 54, 61]; (3251,); 0; 185
24348; 1684; 6; 18; 696; 4; True; [17, 18, 22]; (1521,); 1; 107
24320; 1682; 20; 22; 201; 6; True; [13, 26, 40, 54, 63, 71]; (3562,); 0; 6
24341; 1684; 15; 27; 679; 4; True; [42, 52, 77]; (1682,); 1; 46
24351; 1685; 14; 23; 558; 3; True; [51, 54]; (1044,); 1; 0
24371; 1686; 8; 21; 576; 3; True; [20, 22, 28, 33, 45]; (3036,); 1; 0
24318; 1682; 17; 20; 915; 7; True; [2, 3, 57, 62]; (2413,); 2; 9
24396; 1688; 26; 6; 897; 1; True; [22, 25, 28, 38, 76, 79, 80]; (3347,); 1; 57
24317; 1682; 4; 8; 660; 7; True; [16, 19, 23]; (996,); 1; 34
24226; 1676; 24; 14; 676; 13; True; [67, 71, 74]; (1844,); 2; 6
24379; 1687; 0; 27; 887; 2; True; [1, 13, 26, 42, 77]; (2735,); 0; 100
24196; 1674; 8; 1; 352; 15; True; [9, 11, 27]; (1273,); 0; 24
24383; 1687; 23; 10; 337; 2; True; [35, 49, 53, 70]; (2100,); 2; 0
24313; 1682; 20; 8; 803; 7; True; [13, 63]; (1619,); 0; 77
24278; 1678; 22; 1; 181; 11; True; [11, 24, 38, 52, 69, 70]; (3035,); 2; 33
24279; 1678; 6; 15; 817; 11; True; [23, 30, 37, 51]; (1637,); 2; 48
24288; 1679; 2; 16; 146; 11; True; [7, 8, 58]; (1974,); 0; 142
24392; 1688; 26; 22; 362; 2; True; [68, 71, 74, 78]; (3715,); 2; 27
24363; 1685; 26; 4; 678; 5; True; [24, 38, 76, 79, 80]; (2818,); 0; 12
24359; 1685; 23; 2; 713; 5; True; [8, 12, 24, 38, 52, 70]; (2673,); 2; 60
24287; 1679; 23; 17; 437; 11; True; [7, 8, 12, 24, 38, 52, 58, 70]; (4254,); 0; 148
24418; 1690; 4; 0; 254; 6; False; None; None; None; None
24357; 1685; 14; 18; 51; 5; True; [17, 18, 31, 35, 49]; (2686,); 1; 21
24354; 1685; 12; 6; 923; 5; True; [31, 43]; (1047,); 2; 8
24407; 1689; 6; 17; 346; 1; True; [7, 21]; (1347,); 0; 54
24400; 1689; 11; 12; 708; 1; True; [40, 46, 50, 53]; (1979,); 0; 0
24365; 1686; 14; 8; 882; 4; True; [38, 51, 52]; (1177,); 0; 33
24401; 1689; 24; 23; 985; 1; True; [71, 74]; (1293,); 2; 48
24367; 1686; 9; 19; 560; 4; True; [2, 3, 19, 21, 31]; (2349,); 2; 36
24405; 1689; 19; 25; 446; 1; True; [1, 13, 26, 42, 61]; (2703,); 0; 0
24406; 1689; 24; 13; 317; 1; True; [46, 67, 71, 74]; (2627,); 2; 78
24377; 1687; 7; 5; 609; 3; True; [18, 22, 25, 28]; (1588,); 1; 24
24390; 1687; 7; 0; 687; 3; False; None; None; None; None
24197; 1674; 18; 4; 270; 16; True; [4, 9, 15, 59]; (2042,); 2; 0
24412; 1689; 18; 10; 668; 1; True; [16, 20, 59]; (1630,); 1; 27
24413; 1689; 25; 15; 456; 1; True; [40, 53, 76]; (1336,); 1; 33
24415; 1689; 3; 18; 360; 1; True; [5, 8, 12, 17]; (2042,); 1; 106
24306; 1681; 22; 10; 640; 9; True; [35, 47, 49, 67]; (2007,); 2; 29
24352; 1685; 1; 23; 450; 5; True; [4, 9, 13, 26, 40, 54]; (2673,); 2; 119
24243; 1677; 11; 23; 911; 13; True; [40, 54]; (1088,); 0; 28
24316; 1682; 21; 17; 681; 9; True; [17, 18, 31, 43, 60, 65]; (4610,); 1; 65
24429; 1691; 21; 0; 509; 1; False; None; None; None; None
24360; 1685; 18; 9; 204; 6; True; [16, 19, 23, 59]; (1792,); 2; 20
24419; 1690; 19; 6; 904; 1; True; [0, 6, 22, 61]; (2022,); 1; 0
24330; 1683; 1; 11; 908; 8; True; [4, 9, 13, 26]; (1585,); 2; 20
24293; 1680; 18; 20; 136; 11; True; [2, 3, 15, 59, 62]; (3056,); 2; 78
24421; 1690; 9; 23; 664; 1; True; [32, 37, 51, 54]; (2100,); 2; 27
24256; 1677; 10; 0; 492; 14; False; None; None; None; None
24385; 1687; 23; 6; 385; 4; True; [31, 35, 49, 53, 70]; (2427,); 0; 24
24325; 1683; 5; 16; 675; 8; True; [17, 18, 60]; (2063,); 1; 0
24263; 1678; 12; 24; 927; 14; True; [44, 48, 69, 72]; (2627,); 1; 23
24402; 1689; 27; 2; 389; 3; True; [8, 12, 24, 38, 76, 80]; (2847,); 0; 54
24255; 1677; 15; 13; 896; 15; True; [46, 50, 53]; (1559,); 2; 48
24408; 1689; 12; 14; 834; 3; True; [44, 47]; (1183,); 1; 0
24284; 1679; 9; 26; 201; 13; True; [32, 36, 42, 77, 81]; (3164,); 2; 0
24338; 1684; 6; 27; 357; 8; True; [23, 26, 29, 42, 77]; (2506,); 2; 107
24429; 1691; 21; 0; 509; 1; False; None; None; None; None
24374; 1686; 26; 11; 700; 6; True; [39, 76, 79, 80]; (2642,); 2; 30
24430; 1691; 18; 26; 187; 1; True; [16, 19, 23, 26, 29, 42, 59, 77, 81]; (4650,); 1; 50
24398; 1689; 4; 8; 394; 3; True; [16, 19, 23]; (996,); 1; 6
24393; 1688; 9; 15; 660; 4; True; [32, 37, 51]; (1432,); 2; 6
24388; 1687; 26; 24; 833; 6; True; [74, 78]; (2032,); 1; 0
24391; 1687; 1; 17; 566; 6; True; [7]; (747,); 0; 11
24428; 1691; 22; 16; 720; 2; True; [69, 70]; (1142,); 0; 0
24432; 1692; 9; 12; 275; 1; True; [33]; (720,); 1; 9
24434; 1692; 14; 20; 811; 1; True; [9, 14, 27, 34, 49]; (2790,); 2; 179
24437; 1692; 21; 23; 738; 1; True; [66, 69]; (1683,); 1; 0
24305; 1681; 11; 1; 953; 12; True; [11, 24, 38]; (1473,); 2; 0
24422; 1690; 26; 17; 981; 3; True; [7, 8, 12, 24, 38, 58, 76, 79, 80]; (5051,); 2; 66
24387; 1687; 10; 19; 801; 6; True; [2, 9, 11, 27, 34]; (2419,); 2; 84
24286; 1679; 12; 6; 360; 15; True; [31, 43]; (1047,); 2; 0
24446; 1693; 26; 9; 217; 1; True; [25, 38, 76, 79, 80]; (2858,); 2; 30
24443; 1693; 6; 3; 519; 1; True; [23, 27]; (745,); 0; 0
24395; 1688; 15; 19; 740; 6; True; [2, 11, 24, 38, 52]; (2583,); 1; 15
24438; 1692; 12; 26; 465; 2; True; [44, 48, 69, 72, 75]; (3840,); 1; 24
24444; 1693; 18; 21; 213; 1; True; [16, 20, 33, 45, 59]; (3850,); 2; 0
24349; 1685; 1; 6; 597; 9; True; [6]; (600,); 2; 0
24411; 1689; 27; 19; 109; 5; True; [17, 18, 22, 25, 28, 38, 76, 80]; (4027,); 1; 57
24335; 1683; 0; 7; 469; 11; True; [1, 13]; (1092,); 0; 177
24285; 1679; 20; 15; 408; 15; True; [10, 12, 30, 37, 63]; (2790,); 1; 34
24426; 1691; 13; 20; 674; 3; True; [9, 14, 27, 34, 47, 49]; (3190,); 2; 18
24208; 1675; 17; 24; 495; 19; True; [4, 9, 13, 26, 41, 57]; (3107,); 2; 63
24381; 1687; 1; 21; 303; 8; True; [6, 20, 22, 33, 45]; (3365,); 0; 0
24439; 1692; 21; 2; 650; 3; True; [19, 21, 31, 43, 65]; (3365,); 1; 62
24399; 1689; 7; 8; 99; 6; True; [25]; (592,); 2; 0
24464; 1694; 4; 27; 280; 1; True; [16, 19, 23, 26, 29, 42, 77]; (3231,); 1; 89
24423; 1690; 0; 27; 949; 5; True; [1, 13, 26, 42, 77]; (2735,); 0; 0
24339; 1684; 20; 11; 329; 11; True; [10, 12, 30, 63]; (2256,); 1; 60
24281; 1679; 15; 27; 147; 16; True; [42, 52, 77]; (1682,); 1; 9
24394; 1688; 6; 7; 899; 7; True; [23, 29]; (863,); 2; 0
24093; 1667; 23; 22; 196; 28; True; [68, 71]; (1683,); 2; 0
24424; 1691; 22; 25; 149; 4; True; [42, 52, 69, 70]; (2102,); 1; 62
24389; 1687; 22; 1; 532; 9; True; [11, 24, 38, 52, 69, 70]; (3035,); 0; 111
24386; 1687; 2; 5; 556; 9; True; [10, 22, 28]; (963,); 0; 75
24467; 1694; 0; 19; 568; 2; True; [2]; (690,); 2; 9
24418; 1690; 4; 0; 254; 6; False; None; None; None; None
24476; 1695; 27; 3; 312; 1; True; [12, 24, 38, 76, 80]; (2454,); 2; 60
24403; 1689; 25; 9; 252; 7; True; [25, 38, 76]; (1513,); 2; 81
24177; 1672; 5; 6; 185; 24; True; [19]; (218,); 1; 17
24353; 1685; 1; 22; 505; 11; True; [4, 10, 30, 37, 48, 50]; (2808,); 2; 77
24477; 1695; 25; 4; 628; 1; True; [24, 38, 76]; (1473,); 2; 69
24414; 1689; 21; 1; 517; 7; True; [3, 19, 21, 31, 43, 65]; (3879,); 1; 20
24447; 1693; 27; 18; 331; 3; True; [7, 8, 12, 24, 38, 76, 80]; (3594,); 0; 80
24451; 1693; 23; 12; 722; 3; True; [52, 70]; (1088,); 0; 0
24453; 1694; 5; 16; 462; 2; True; [17, 18, 60]; (2063,); 1; 0
24455; 1694; 23; 21; 638; 2; True; [14, 24, 38, 52, 70]; (3088,); 2; 39
24315; 1682; 15; 2; 252; 14; True; [8, 12, 24, 38, 52]; (2005,); 2; 39
24460; 1694; 24; 11; 917; 3; True; [39, 73]; (1532,); 2; 29
24468; 1695; 17; 27; 137; 2; True; [4, 9, 13, 26, 42, 57, 77]; (3594,); 2; 36
24436; 1692; 13; 25; 675; 5; True; [42, 47, 51, 52]; (1736,); 1; 68
24474; 1695; 17; 15; 118; 2; True; [4, 10, 30, 37, 57]; (2604,); 2; 0
24425; 1691; 15; 24; 210; 6; True; [41, 52]; (1195,); 2; 0
24475; 1695; 19; 21; 230; 2; True; [0, 6, 20, 22, 33, 45, 61]; (4569,); 1; 56
24481; 1696; 9; 11; 163; 1; True; [32, 36]; (1279,); 2; 12
24482; 1696; 16; 9; 505; 1; True; [4, 10, 55, 57]; (2448,); 2; 45
24445; 1693; 12; 15; 647; 4; True; [44, 47, 51]; (1559,); 1; 0
24483; 1696; 10; 12; 379; 1; True; [33, 35]; (1242,); 1; 27
24375; 1686; 16; 24; 283; 11; True; [4, 9, 13, 26, 41, 55, 57]; (3941,); 0; 36
24304; 1680; 16; 18; 840; 17; True; [56]; (760,); 0; 0
24384; 1687; 8; 7; 904; 10; True; [28]; (271,); 0; 0
24450; 1693; 10; 19; 261; 4; True; [2, 9, 11, 27, 34]; (2419,); 2; 0
24461; 1694; 18; 23; 231; 4; True; [16, 20, 32, 37, 51, 54, 59]; (3730,); 2; 21
24502; 1697; 17; 1; 787; 1; True; [3, 57]; (1261,); 1; 15
24507; 1698; 12; 0; 522; 6; False; None; None; None; None
24479; 1696; 20; 8; 573; 2; True; [13, 63]; (1619,); 0; 0
24484; 1696; 22; 18; 784; 2; True; [7, 8, 27, 34, 47, 49, 67]; (3555,); 0; 190
24378; 1687; 8; 5; 691; 11; True; [18, 22, 28]; (996,); 1; 42
24485; 1696; 20; 25; 725; 2; True; [13, 26, 42, 63]; (2540,); 1; 8
24501; 1697; 1; 2; 910; 1; True; [4]; (393,); 2; 18
24494; 1697; 16; 19; 242; 1; True; [2, 3, 55, 57]; (2785,); 2; 35
24492; 1697; 17; 1; 204; 1; True; [3, 57]; (1261,); 2; 0
24526; 1698; 9; 5; 318; 1; True; [18, 31]; (834,); 1; 24
24433; 1692; 5; 12; 459; 7; True; [20, 33]; (1047,); 1; 0
24373; 1686; 4; 20; 745; 13; True; [2, 3, 15, 62]; (2260,); 0; 36
24509; 1698; 23; 18; 461; 1; True; [7, 8, 12, 24, 38, 52, 70]; (3420,); 0; 117
24368; 1686; 5; 21; 290; 13; True; [20, 33, 45]; (2547,); 1; 18
24512; 1698; 10; 23; 923; 1; True; [37, 51, 54]; (1578,); 0; 60
24531; 1699; 21; 0; 148; 1; False; None; None; None; None
24517; 1698; 14; 16; 424; 1; True; [7, 8, 27, 34, 49, 58]; (3438,); 0; 132
24497; 1697; 16; 10; 868; 2; True; [16, 20, 56, 59]; (2390,); 2; 48
24519; 1698; 23; 15; 261; 1; True; [53, 70]; (1044,); 2; 24
24469; 1695; 9; 7; 967; 4; True; [19, 31]; (545,); 1; 50
24417; 1689; 16; 26; 163; 10; True; [4, 9, 13, 26, 42, 55, 57, 77, 81]; (5051,); 2; 9
24539; 1699; 2; 22; 532; 1; True; [10, 30, 37, 48, 50]; (2415,); 1; 113
24538; 1699; 16; 21; 118; 1; True; [16, 20, 33, 45, 56, 59]; (4610,); 1; 53
24397; 1688; 14; 16; 176; 12; True; [7, 8, 27, 34, 49, 58]; (3438,); 0; 111
24435; 1692; 15; 22; 396; 8; True; [54, 71]; (1142,); 1; 0
24525; 1698; 20; 4; 512; 2; True; [63]; (1067,); 2; 0
24440; 1692; 17; 6; 598; 8; True; [6, 22, 57]; (1565,); 2; 18
24452; 1693; 7; 23; 117; 7; True; [26, 40, 54]; (1469,); 2; 0
24531; 1699; 21; 0; 148; 1; False; None; None; None; None
24456; 1694; 8; 9; 589; 6; True; [20, 22, 28]; (816,); 2; 36
24410; 1689; 12; 2; 413; 11; True; [19, 21, 31, 43]; (1865,); 2; 54
24520; 1698; 11; 18; 652; 2; True; [17, 18, 22, 25, 28, 38]; (2765,); 0; 3
24529; 1699; 8; 22; 440; 1; True; [30, 37, 48, 50]; (1941,); 1; 53
24487; 1696; 14; 12; 965; 4; True; [51, 52]; (796,); 0; 15
24489; 1696; 14; 17; 135; 4; True; [7, 8, 27, 34, 49]; (2604,); 0; 12
24409; 1689; 8; 16; 160; 11; True; [7, 8, 27, 58]; (2448,); 0; 23
